,alpha_2,best_OFwinsize,best_bilatfil_size,best_scale,dmd_alpha,dmd_settings,gt_file,mag_file,ms_ssim,ms_ssim_best,ms_ssim_mag,orig_file,psnr,psnr_best,psnr_mag,score,score_best,score_mag,scorebest_OFwinsize,sfm_best_file,sfm_default_file,ssim,ssim_best,ssim_mag,status,video_num,vmaf,vmaf_best,vmaf_mag
11,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag11_texturemovebg_moveX_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig11_texturemovebg_moveX_amp1.0_Large_alpha16_dynamic.mp4,0.22860882222222223,0.26569198888888884,0.2254092,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig11_texturemovebg_moveX_amp1.0_Large.mp4,16.402589844444446,16.714878733333332,16.72001328888889,0.18943627062962962,0.20533632633333332,0.18771700811111114,,./from_DMD/large_motion/v11_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v11_fromDMD_s1_b1_w15_DEFAULT.mp4,0.2563460444444444,0.2688701555555556,0.2670273777777778,1,11,8.335394522222222,8.144683455555557,7.071444655555556
12,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag12_plainbg_moveX_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig12_plainbg_moveX_amp2.0_Large_alpha8_dynamic.mp4,0.6418157,0.6515929666666668,0.6273824666666666,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig12_plainbg_moveX_amp2.0_Large.mp4,22.95462446666667,23.114032255555557,22.85383477777778,0.43439582222222217,0.4393266666666667,0.4291179703703703,,./from_DMD/large_motion/v12_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v12_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6613717666666666,0.6663870333333334,0.6599714444444443,1,12,0.0,0.0,0.0
13,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag13_texturebg_moveX_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig13_texturebg_moveX_amp2.0_Large_alpha8_dynamic.mp4,0.515278588888889,0.5265417666666666,0.5331123555555556,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig13_texturebg_moveX_amp2.0_Large.mp4,18.766243555555555,18.903854455555557,18.882527555555555,0.375375663962963,0.3840059508148148,0.38377418681481484,,./from_DMD/large_motion/v13_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v13_fromDMD_s1_b1_w15_DEFAULT.mp4,0.5196589666666667,0.5328136555555556,0.5489616666666666,1,13,9.118943633333334,9.266243022222222,6.924853822222222
14,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag14_texturemovebg_moveX_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig14_texturemovebg_moveX_amp2.0_Large_alpha8_dynamic.mp4,0.40059721111111113,0.40817454444444445,0.40547331111111107,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig14_texturemovebg_moveX_amp2.0_Large.mp4,16.109042544444442,16.16706688888889,16.44897202222222,0.2546759471851852,0.2580369864814815,0.25860710966666667,,./from_DMD/large_motion/v14_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v14_fromDMD_s1_b1_w15_DEFAULT.mp4,0.26414615555555554,0.2685633333333333,0.2777201666666667,1,14,9.928447488888889,9.737308166666667,9.262785122222223
15,1,7.0,1,1,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag15_plainbg_moveX_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig15_plainbg_moveX_amp4.0_Large_alpha4_dynamic.mp4,0.9092660333333332,0.9099353333333334,0.9063591666666667,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig15_plainbg_moveX_amp4.0_Large.mp4,30.172184233333333,30.187951622222222,30.15600407777778,0.6213448651851852,0.6221129535925926,0.616992431037037,,./from_DMD/large_motion/v15_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v15_fromDMD_s1_b1_w15_DEFAULT.mp4,0.9077988444444445,0.9084404444444445,0.9096142888888891,1,15,4.696971777777778,4.796308300000001,3.5003837555555557
16,1,23.0,1,1,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag16_texturebg_moveX_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig16_texturebg_moveX_amp4.0_Large_alpha4_dynamic.mp4,0.8229359666666667,0.8227246333333331,0.8178731333333331,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig16_texturebg_moveX_amp4.0_Large.mp4,23.57188554444445,23.56781304444445,22.046915088888888,0.7000962711481481,0.700323819111111,0.6706557488518518,,./from_DMD/large_motion/v16_fromDMD_s1_b1_w23_BEST.mp4,./from_DMD/large_motion/v16_fromDMD_s1_b1_w15_DEFAULT.mp4,0.8120727555555555,0.8115868111111111,0.8083050888888889,1,16,46.52800912222222,46.666001288888886,38.57890243333333
17,1,23.0,1,8,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag17_texturemovebg_moveX_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig17_texturemovebg_moveX_amp4.0_Large_alpha4_dynamic.mp4,0.7997305222222221,0.7996741777777777,0.7994003777777777,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig17_texturemovebg_moveX_amp4.0_Large.mp4,23.66877838888889,23.636709855555555,23.719791666666666,0.5568029264814814,0.5688555958518519,0.5520414136296296,,./from_DMD/large_motion/v17_fromDMD_s8_b1_w23_BEST.mp4,./from_DMD/large_motion/v17_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7523499777777778,0.7515310333333334,0.756606811111111,1,17,11.832827944444446,15.536157644444446,10.011705200000002
18,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag18_plainbg_moveXY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig18_plainbg_moveXY_amp1.0_Large_alpha16_dynamic.mp4,0.7437182555555556,0.7499028222222222,0.6888644444444444,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig18_plainbg_moveXY_amp1.0_Large.mp4,20.004733511111116,20.25748118888889,18.338908522222223,0.5122327069259259,0.5140269465555555,0.4873425296296296,,./from_DMD/large_motion/v18_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v18_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7923229555555554,0.7919587666666665,0.7731631444444445,1,18,0.06569096666666666,0.021925077777777777,0.0
19,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag19_texturebg_moveXY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig19_texturebg_moveXY_amp1.0_Large_alpha16_dynamic.mp4,0.6067932666666667,0.6204070444444444,0.6064267333333333,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig19_texturebg_moveXY_amp1.0_Large.mp4,22.833252088888887,22.987452233333332,23.055186377777776,0.4524183672962963,0.4620806689629629,0.45214506699999996,,./from_DMD/large_motion/v19_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v19_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6016967111111111,0.6157247444444445,0.6254226777777777,1,19,14.876512411111111,15.0110218,12.458578988888888
20,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag20_texturemovebg_moveXY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig20_texturemovebg_moveXY_amp1.0_Large_alpha16_dynamic.mp4,0.6122400666666666,0.6196682555555556,0.5907376333333333,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig20_texturemovebg_moveXY_amp1.0_Large.mp4,20.984644677777776,21.1120723,20.827750244444445,0.4213278544814815,0.4237545270740741,0.41509516296296295,,./from_DMD/large_motion/v20_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v20_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6499226666666668,0.6503783444444444,0.6545478555555556,1,20,0.18208301111111108,0.12169812222222222,0.0
21,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag21_plainbg_moveXY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig21_plainbg_moveXY_amp2.0_Large_alpha8_dynamic.mp4,0.6361288555555555,0.6405913444444444,0.6325008444444444,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig21_plainbg_moveXY_amp2.0_Large.mp4,21.702933655555555,21.756254388888888,21.747092011111107,0.43472662874074075,0.43613408281481486,0.4348467317037037,,./from_DMD/large_motion/v21_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v21_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6425857111111111,0.6439563666666667,0.6542112222222223,1,21,2.546531955555556,2.385453733333333,1.7828128444444442
22,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag22_texturebg_moveXY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig22_texturebg_moveXY_amp2.0_Large_alpha8_dynamic.mp4,0.6175765444444445,0.6204854111111111,0.6220947444444445,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig22_texturebg_moveXY_amp2.0_Large.mp4,17.941603566666668,17.918681844444443,17.91838127777778,0.47610847977777776,0.4768738634814815,0.4700946575185185,,./from_DMD/large_motion/v22_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v22_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6309412777777776,0.6336301666666667,0.6393101222222223,1,22,17.98076171111111,17.650601266666666,14.887910588888888
23,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag23_texturemovebg_moveXY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig23_texturemovebg_moveXY_amp2.0_Large_alpha8_dynamic.mp4,0.6048694888888889,0.6145181555555556,0.6018521666666667,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig23_texturemovebg_moveXY_amp2.0_Large.mp4,19.6197484,19.88235191111111,19.555319100000002,0.4008040501851852,0.4102919677777777,0.39949861107407414,,./from_DMD/large_motion/v23_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v23_fromDMD_s1_b1_w15_DEFAULT.mp4,0.5580099666666668,0.5636097888888888,0.5708807555555556,1,23,3.9532694999999998,5.274795888888889,2.5762910999999997
24,1,23.0,1,8,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag24_plainbg_moveXY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig24_plainbg_moveXY_amp4.0_Large_alpha4_dynamic.mp4,0.6466466111111111,0.6460569444444444,0.6492862777777777,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig24_plainbg_moveXY_amp4.0_Large.mp4,23.947317522222225,23.957868400000002,24.03606356666667,0.4337765662962963,0.4342898957777778,0.4349916506666667,,./from_DMD/large_motion/v24_fromDMD_s8_b1_w23_BEST.mp4,./from_DMD/large_motion/v24_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6296170444444444,0.6295785777777778,0.6348720111111111,1,24,2.506604333333333,2.723416511111111,2.0816663111111113
25,1,7.0,1,1,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag25_texturebg_moveXY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig25_texturebg_moveXY_amp4.0_Large_alpha4_dynamic.mp4,0.7406442666666665,0.7430441222222222,0.7395126999999999,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig25_texturebg_moveXY_amp4.0_Large.mp4,20.215704299999995,20.242474400000003,20.2914951,0.4911553894444443,0.4926400084074074,0.4900185878518519,,./from_DMD/large_motion/v25_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v25_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7207650444444444,0.7225482222222223,0.7209326444444445,1,25,1.2056857222222221,1.2327680777777779,0.961041911111111
26,1,7.0,1,1,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag26_texturemovebg_moveXY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig26_texturemovebg_moveXY_amp4.0_Large_alpha4_dynamic.mp4,0.5638642555555555,0.5656379,0.5656146111111111,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig26_texturemovebg_moveXY_amp4.0_Large.mp4,20.04045578888889,20.04594857777778,20.17596348888889,0.3704188878518518,0.3714840441851852,0.3729040100740741,,./from_DMD/large_motion/v26_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v26_fromDMD_s1_b1_w15_DEFAULT.mp4,0.5312319999999999,0.5321153777777778,0.538173111111111,1,26,1.6160408,1.6698854777777778,1.4924308
27,2,7.0,1,1,8,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag0_plainbg_moveY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig0_plainbg_moveY_amp1.0_Large_alpha8_dynamic.mp4,0.6593902111111112,0.6708907000000001,0.7081779666666667,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig0_plainbg_moveY_amp1.0_Large.mp4,21.715173255555555,21.989413400000004,23.352779988888884,0.4406012888888889,0.44704917037037034,0.46594952222222225,,./from_DMD/large_motion_halfmag/v0_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v0_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6624136555555555,0.6702568111111111,0.6896705999999999,1,0,0.0,0.0,0.0
28,2,7.0,1,1,8,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag1_texturebg_moveY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig1_texturebg_moveY_amp1.0_Large_alpha8_dynamic.mp4,0.7279874666666666,0.7383053999999998,0.7657292888888888,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig1_texturebg_moveY_amp1.0_Large.mp4,20.786892366666667,21.06630731111111,21.519530855555555,0.5387010957777778,0.540473900148148,0.5600033045925924,,./from_DMD/large_motion_halfmag/v1_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v1_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7674521444444445,0.7689721888888887,0.7927335111111109,1,1,12.066367622222222,11.414411155555555,12.154711377777776
29,2,7.0,1,1,8,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag2_texturemovebg_moveY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig2_texturemovebg_moveY_amp1.0_Large_alpha8_dynamic.mp4,0.721279011111111,0.7333823555555555,0.7641504888888889,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig2_texturemovebg_moveY_amp1.0_Large.mp4,24.344777488888884,24.65541265555556,25.756680211111107,0.509378394074074,0.5136471045555556,0.54481072,,./from_DMD/large_motion_halfmag/v2_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v2_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7412223777777778,0.7423437444444445,0.7767175888888889,1,2,6.563379333333334,6.521521366666668,9.356408222222221
30,2,7.0,1,1,4,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag3_plainbg_moveY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig3_plainbg_moveY_amp2.0_Large_alpha4_dynamic.mp4,0.7651681777777777,0.7713154111111112,0.7994317000000002,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig3_plainbg_moveY_amp2.0_Large.mp4,26.522021155555557,26.676037422222226,27.506081766666664,0.5042396518518518,0.5077416925925927,0.5295868251111112,,./from_DMD/large_motion_halfmag/v3_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v3_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7475507777777777,0.7519096666666668,0.7743032111111112,1,3,0.0,0.0,1.502556422222222
31,2,23.0,1,1,4,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag4_texturebg_moveY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig4_texturebg_moveY_amp2.0_Large_alpha4_dynamic.mp4,0.8961941666666667,0.8965471333333335,0.9100204222222222,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig4_texturebg_moveY_amp2.0_Large.mp4,25.70026403333333,25.696016177777782,24.86953518888889,0.8032682381851851,0.8046544985185186,0.8064584295185185,,./from_DMD/large_motion_halfmag/v4_fromDMDhalfmag_s1_b1_w23_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v4_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8824576444444444,0.8828017666666664,0.8947531111111112,1,4,63.11529034444445,63.46145955555556,61.460175522222215
32,2,7.0,1,1,4,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag5_texturemovebg_moveY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig5_texturemovebg_moveY_amp2.0_Large_alpha4_dynamic.mp4,0.7823057333333336,0.7862190888888889,0.8093575111111112,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig5_texturemovebg_moveY_amp2.0_Large.mp4,19.182552355555554,19.214097244444446,19.892859755555556,0.5245167837037038,0.5264352195555556,0.5449128525555557,,./from_DMD/large_motion_halfmag/v5_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v5_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.770184811111111,0.7724371555555556,0.7793530555555555,1,5,2.1059806666666665,2.0649414222222218,4.6027990999999995
